"id_lieu","id_local","nom_lieu","ad_lieu","com_lieu","insee","type","date_maj","ouvert","source","Xlong","Ylat","nbre_pl","nbre_pmr","duree","horaires","proprio","lumiere","comm"
"07052-C-001","C-001","Aire de covoiturage de Champis","3945 Route de Valence. 07440 Champis","CHAMPIS","07052","Aire de covoiturage","2019-08-29","true","220700017","4.765861","44.941659","","","","","","",""
"07060-C-001","C-001","Portes du Pays de Crussol","41 Route Royale. 07240 Chéteauneuf-de-Vernoux","CHATEAUNEUF DE VERNOUX","07060","Parking","2019-08-29","true","220700017","4.642699","44.919568","10","","","","","",""
"07064-C-001","C-001","Plaisance","5 Chemin d'Aurives. 07160 Le Cheylard","LE CHEYLARD","07064","Parking","2019-08-29","true","220700017","4.428552","44.911867","5","","","","","",""
"07069-C-001","C-001","Parking Boucherie Valla","Le Village E. 07410 Colombier-le-Vieux","COLOMBIER LE VIEUX","07069","Parking","2019-08-29","true","220700017","4.695545","45.066191","","","","","","",""
"07070-C-001","C-001","Salle des fétes","126 Avenue du Colonel Rousset. 07130 Cornas","CORNAS","07070","Parking","2019-08-29","true","220700017","4.848119","44.960664","15","","","","","",""
"07076-C-001","C-001","Les Chrysanthémes","2 Pl. des Chrysanthemes. 07350 Cruas","CRUAS","07076","Parking","2019-08-29","true","220700017","4.759546","44.652089","","","","","","",""
"07078-C-001","C-001","Aire de covoiturage de Davézieux","2147 Route de Lyon. 07430 Saint-Clair","DAVEZIEUX","07078","Aire de covoiturage","2019-08-29","true","220700017","4.706238","45.261776","20","","","","","",""
"07089-C-001","C-001","Aire de covoiturage de Félines","71 D109. 07340 Felines","FELINES","07089","Aire de covoiturage","2019-08-29","true","220700017","4.740932","45.308776","10","","","","","",""
"07102-C-001","C-001","Parking Stade Mistral","459 Rue Pierre Curie. 07500 Guilherand-Granges","GUILHERAND GRANGES","07102","Parking","2019-08-29","true","220700017","4.884288","44.93741","60","","","","","",""
"07107-C-001","C-001","Espace Seroul","D19. 07380 Jaujac","JAUJAC","07107","Parking","2019-08-29","true","220700017","4.264253","44.635618","5","","","","","",""
"07117-C-001","C-001","Aire de covoiturage Lablachére","D104A. 07230 Lablachére","LABLACHERE","07117","Aire de covoiturage","2019-08-29","true","220700017","4.220053","44.458547","25","","","","","",""
"07122-C-001","C-001","Parking Lachapelle sous Aubenas","540 Route de Saint-Sernin. 07200 Lachapelle-Sous-Aubenas","LACHAPELLE SOUS AUBENAS","07122","Parking","2019-08-29","true","220700017","4.374353","44.570055","20","","","","","",""
"07127-C-001","C-001","Le boulodrome","33 Avenue Centrale. 07380 Lalevade-d'Ardéche","LALEVADE D ARDECHE","07127","Parking","2019-08-29","true","220700017","4.322269","44.651711","15","","","","","",""
"07129-C-001","C-001","Les Déviéres","2 Rue Raoul Follereau. 07270 Lamastre","LAMASTRE","07129","Parking","2019-08-29","true","220700017","4.572838","44.982221","20","","","","","",""
"07138-C-001","C-001","Coudoulas","N102. 07170 Lavilledieu","LAVILLEDIEU","07138","Parking","2019-08-29","true","220700017","4.462739","44.567346","6","","","","","",""
"07157-C-001","C-001","Aire de covoiturage de Meysse","1 Rue Chevriére. 07400 Meysse","MEYSSE","07157","Aire de covoiturage","2019-08-29","true","220700017","4.724946","44.60963","10","","","","","",""
"07165-C-001","C-001","Parking de l'église Saint-Jacques","D578. 07160 Noniéres","NONIERES","07165","Parking","2019-08-29","true","220700017","4.486631","44.932481","10","","","","","",""
"07172-C-001","C-001","Aire de covoiturage de Peaugres","39 Route des Maures. 07340 Peaugres","PEAUGRES","07172","Aire de covoiturage","2019-08-29","true","220700017","4.734216","45.291566","6","","","","","",""
"07181-C-001","C-001","Parking arcades voie ferrée","1123 D86. 07250 Le Pouzin","LE POUZIN","07181","Parking","2019-08-29","true","220700017","4.750111","44.756025","15","","","","","",""
"07204-C-001","C-001","Parking du rond point D120","D120. 07320 Saint-Agréve","ST AGREVE","07204","Parking","2019-08-29","true","220700017","4.401874","45.006689","5","","","","","",""
"07205-C-001","C-001","Parking la poste","Fontaine Bénite. 07790 Saint-Alban-d'Ay","ST ALBAN D AY","07205","Parking","2019-08-29","true","220700017","4.63903","45.188619","","","","","","",""
"07264-C-001","C-001","Parking D86 La Marequiére","La Marequiére. 07700 Saint-Marcel-d'Ardéche","ST MARCEL D ARDECHE","07264","Parking","2019-08-29","true","220700017","4.631091","44.325145","6","","","","","",""
"07279-C-001","C-001","Parking du rond point D262","La Borne. 07220 Saint-Montan","ST MONTAN","07279","Parking","2019-08-29","true","220700017","4.649549","44.43041","5","","","","","",""
"07288-C-001","C-001","Parking Bar Chambon Joel","82 D7. 07000 Saint-Priest","ST PRIEST","07288","Parking","2019-08-29","true","220700017","4.574834","44.720736","6","","","","","",""
"07289-C-001","C-001","Aire de covoiturage de Saint-Privat","Saint-Privat Gabelu. 07200 Saint-Privat","ST PRIVAT","07289","Aire de covoiturage","2019-08-29","true","220700017","4.41817","44.62665","10","","","","","",""
"07295-C-001","C-001","Parking en face l'Eglise Reformée","1 Place du Jardin Public. 07190 Saint-Sauveur-de-Montagut","ST SAUVEUR DE MONTAGUT","07295","Parking","2019-08-29","true","220700017","4.57777","44.820196","","","","","","",""
"07296-C-001","C-001","Parking en face de Votre marché","35 Chemin de l'Ardéche. 07200 Saint-Sernin","ST SERNIN","07296","Parking","2019-08-29","true","220700017","4.393451","44.570891","","","","","","",""
"07302-C-001","C-001","Aire de covoiturage D322","D322. 07210 Saint-Vincent-de-Barrés","ST VINCENT DE BARRES","07302","Aire de covoiturage","2019-08-29","true","220700017","4.70616","44.661717","15","","","","","",""
"07316-C-001","C-001","Parking Intermarché Soyons","915-891 Chemin du Ruisseau. 07500 Soyons","SOYONS","07316","Parking","2019-08-29","true","220700017","4.861913","44.917749","","","","","","",""
"07319-C-001","C-001","Aire de covoiturage du Teil","ZAC Entre Pont et Rhéne. 07400 Le Teil","LE TEIL","07319","Aire de covoiturage","2019-08-29","true","220700017","4.68897","44.554489","25","2","","","","",""
"07338-C-001","C-001","Parking D232","D14. 07240 Vernoux-en-Vivarais","VERNOUX EN VIVARAIS","07338","Parking","2019-08-29","true","220700017","4.679828","44.908164","10","","","","","",""
"07338-C-002","C-002","Parking Camping Municipal Le Bois de Prat","410 Allée de Prat. 07240 Vernoux-en-Vivarais","VERNOUX EN VIVARAIS","07338","Parking","2019-08-29","true","220700017","4.64981","44.902848","","","","","","",""
"07342-C-001","C-001","Parking La Forét des Contes en Vocance","Chemin des Prés Peloux. 07690 Villevocance","VILLEVOCANCE","07342","Parking","2019-08-29","true","220700017","4.59487","45.229671","15","","","","","",""
"07346-C-001","C-001","Aire de covoiturage Les quatre chemins","D86. 07220 Viviers","VIVIERS","07346","Aire de covoiturage","2019-08-29","true","220700017","4.678984","44.492627","10","","","","","",""
"07349-C-001","C-001","Parking Salle des fétes","1005-2 Rue René Cassin. 07800 La Voulte-sur-Rhéne","LA VOULTE SUR RHONE","07349","Parking","2019-08-29","true","220700017","4.785377","44.802728","19","","","","","",""
"08001-C-001","C-001","Parking covoiturage Acy Romance","","ACY ROMANCE","08001","Aire de covoiturage","2019-08-29","true","220800049","4.354769693","49.49697905","38","","","","","",""
"08111-C-001","C-001","Parking covoiturage du Chételet","","LE CHATELET SUR RETOURNE","08111","Aire de covoiturage","2019-08-29","true","220800049","4.267726679","49.41791054","33","","","","","",""
"08341-C-001","C-001","Parking covoiturage de Poix-Terron","","POIX TERRON","08341","Aire de covoiturage","2019-08-29","true","220800049","4.628759733","49.64044197","40","","","","","",""
"08402-C-001","C-001","Parking covoiturage de Woinic","","SAULCES MONCLIN","08402","Aire de covoiturage","2019-08-29","true","220800049","4.503022146","49.5943415","16","","","","","",""
"08455-C-001","C-001","Parking covoiturage de Mazagran","","TOURCELLES CHAUMONT","08455","Aire de covoiturage","2019-08-29","true","220800049","4.584480491","49.39197194","27","","","","","",""
"09110-C-001","C-001","Relais Vert Angle D33 D3","angle D33 D3","ENCOURTIECH","09110","Parking","2019-08-29","true","220900013","1.177063","42.95658","","","","","","",""
"09209-C-001","C-001","Aire de covoiturage de Montjoie","D627","MONTJOIE EN COUSERANS","09209","Aire de covoiturage","2019-08-29","true","220900013","1.159709","42.992903","","","","","","",""
"09235-C-001","C-001","Parking Rue Nationale Rond Point D117E","D117E","PRAT BONREPAUX","09235","Parking","2019-08-29","true","220900013","1.028528","43.032509","","","","","","",""
"09282-C-001","C-001","Parking Le Crieu","D820B4B","SAVERDUN","09282","Parking","2019-08-29","true","220900013","1.605379","43.224094","","","","","","",""
"09301-C-001","C-001","Aire de covoiturage de Kercabanac","D3","SOULAN","09301","Aire de covoiturage","2019-08-29","true","220900013","1.214777","42.909095","","","","","","",""
"09312-C-001","C-001","Parking Rond Point Intersection 29 D119","D29","LA TOUR DU CRIEU","09312","Parking","2019-08-29","true","220900013","1.653904","43.098005","","","","","","",""
"10003-C-001","C-001","Parking covoiturage D0031","D0031","AIX VILLEMAUR PALIS","10003","Parking","2019-08-29","true","221000052","3.730838","48.222096","","","","","","",""
"10018-C-001","C-001","Parking covoiturage D0374","D0374","AUXON","10018","Parking","2019-08-29","true","221000052","3.9183815","48.1031225","","","","","","",""
"10033-C-001","C-001","Parking D0004B","D0004B","BAR SUR AUBE","10033","Parking","2019-08-29","true","221000052","4.7075607","48.2299391","","","","","","",""
"10033-C-002","C-002","Parking D0013","D0013","BAR SUR AUBE","10033","Parking","2019-08-29","true","221000052","4.715208","48.2304895","","","","","","",""
"10051-C-001","C-001","Parking covoiturage D0072A","D0072A","BOUILLY","10051","Parking","2019-08-29","true","221000052","3.99851","48.19473","","","","","","",""
"10076-C-001","C-001","Parking D0012","D0012","CHAMPIGNOL LEZ MONDEVILLE","10076","Parking","2019-08-29","true","221000052","4.669801","48.136313","","","","","","",""
"10080-C-001","C-001","Parking covoiturage D0444","D0444","CHAOURCE","10080","Parking","2019-08-29","true","221000052","4.142812","48.059664","","","","","","",""
"10110-C-001","C-001","Parking D0619","D0619","COURTERANGES","10110","Parking","2019-08-29","true","221000052","4.24105","48.2614815","","","","","","",""
"10123-C-001","C-001","Parking D0011","D0011","DIENVILLE","10123","Parking","2019-08-29","true","221000052","4.5322561","48.349037","","","","","","",""
"10142-C-001","C-001","Parking covoiturage D0023","D0023","ESTISSAC","10142","Parking","2019-08-29","true","221000052","3.800577","48.273648","","","","","","",""
"10169-C-001","C-001","Parking D0439","D0439","GUMERY","10169","Parking","2019-08-29","true","221000052","3.432926","48.452408","","","","","","",""
"10178-C-001","C-001","Parking D0018","D0018","JESSAINS","10178","Parking","2019-08-29","true","221000052","4.5776543","48.2968746","","","","","","",""
"10203-C-001","C-001","Parking D0012B","D0012B","LONGCHAMP SUR AUJON","10203","Parking","2019-08-29","true","221000052","4.832616","48.15078","","","","","","",""
"10216-C-001","C-001","Parking D0009","D0009","MAILLY LE CAMP","10216","Parking","2019-08-29","true","221000052","4.215609","48.664207","","","","","","",""
"10260-C-001","C-001","Parking D0085","D0085","MOUSSEY","10260","Parking","2019-08-29","true","221000052","4.097443","48.2121685","","","","","","",""
"10265-C-001","C-001","Parking D0060B","D0060B","LES NOES PRES TROYES","10265","Parking","2019-08-29","true","221000052","4.0419535","48.3029485","","","","","","",""
"10268-C-001","C-001","Parking D0619","D0619","NOGENT SUR SEINE","10268","Parking","2019-08-29","true","221000052","3.4781755","48.4882415","","","","","","",""
"10268-C-002","C-002","Parking D0919","D0919","NOGENT SUR SEINE","10268","Parking","2019-08-29","true","221000052","3.5130855","48.4928405","","","","","","",""
"10288-C-001","C-001","Parking D0671","D0671","PLAINES ST LANGE","10288","Parking","2019-08-29","true","221000052","4.483251","47.9937755","","","","","","",""
"10289-C-001","C-001","Parking D0056","D0056","PLANCY L ABBAYE","10289","Parking","2019-08-29","true","221000052","3.9600325","48.5717405","","","","","","",""
"10300-C-001","C-001","Parking D0148","D0148","POUGY","10300","Parking","2019-08-29","true","221000052","4.3579075","48.443182","","","","","","",""
"10321-C-001","C-001","Parking D0053","D0053","LA RIVIERE DE CORPS","10321","Parking","2019-08-29","true","221000052","4.0300799","48.2876515","","","","","","",""
"10333-C-001","C-001","Parking D0041","D0041","ST ANDRE LES VERGERS","10333","Parking","2019-08-29","true","221000052","4.051245","48.285055","","","","","","",""
"10367-C-001","C-001","Parking D0176","D0176","LA SAULSOTTE","10367","Parking","2019-08-29","true","221000052","3.500565","48.5427795","","","","","","",""
"10389-C-001","C-001","Parking D0046","D0046","UNIENVILLE","10389","Parking","2019-08-29","true","221000052","4.55046","48.3261635","","","","","","",""
"11058-C-001","C-001","Aire de covoiturage de Cailhau","D18","CAILHAU","11058","Aire de covoiturage","2019-08-29","true","221100019","2.11684","43.13378","","","","","","",""
"11069-C-001","C-001","Aire de covoiturage du Rond-Point George Pompidou","D6113","CARCASSONNE","11069","Aire de covoiturage","2019-08-29","true","221100019","2.33082","43.22703","","","","","","",""
"11079-C-001","C-001","Aire de covoiturage Maison de La Montagne Noire","D118","CAUDEBRONDE","11079","Aire de covoiturage","2019-08-29","true","221100019","2.30058","43.36722","","","","","","",""
"11203-C-001","C-001","Aire de covoiturage de Lézignan-Corbiéres","D611","LEZIGNAN CORBIERES","11203","Aire de covoiturage","2019-08-29","true","221100019","2.74114","43.17289","","","","","","",""
"11209-C-001","C-001","Aire de covoiturage de Luc-Sur-Aude","D118","LUC SUR AUDE","11209","Aire de covoiturage","2019-08-29","true","221100019","2.26009","42.95851","","","","","","",""
"11262-C-001","C-001","Aire de covoiturage de Narbonne","D6009","NARBONNE","11262","Aire de covoiturage","2019-08-29","true","221100019","2.98888","43.16498","","","","","","",""
"11371-C-001","C-001","Aire de covoiturage de Salles-Sur-L'Hers","D625","SALLES SUR L HERS","11371","Aire de covoiturage","2019-08-29","true","221100019","1.78192","43.29523","","","","","","",""
"11429-C-001","C-001","Aire de covoiturage de Villemoustaussou","D118","VILLEMOUSTAUSSOU","11429","Aire de covoiturage","2019-08-29","true","221100019","2.38196","43.24309","","","","","","",""
"12002-C-001","C-001","Aire de la Gamasse","Croisement RD29-A7","AGUESSAC","12002","Parking","2019-08-29","true","221200017","3.038912","44.177543","","","","","","",""
"12016-C-001","C-001","Cote d'Hymes","Croisement RD 840-","AUZITS","12016","Parking","2019-08-29","true","221200017","2.354438","44.513992","","","","","","",""
"12033-C-001","C-001","Aire de covoiturage de Curlande Cd12","Déviation de Curlande","BOZOULS","12033","Aire de covoiturage","2019-08-29","true","221200017","2.680768","44.436836","","","","","","",""
"12043-C-001","C-001","Aire des Molinieres","Les Molinieres","CALMONT","12043","Aire de covoiturage","2019-08-29","true","221200017","2.509183","44.285335","","","","","","",""
"12054-C-001","C-001","Parking Croisement 911-544E2","Croisement RD 544","LA CAPELLE BLEYS","12054","Parking","2019-08-29","true","221200017","2.173771","44.307841","","","","","","",""
"12059-C-001","C-001","Parking D997 Le Poteau de Sauveterre","Poteau de Sauveterre","CASTANET","12059","Parking","2019-08-29","true","221200017","2.324752","44.316144","","","","","","",""
